gene,1055_0001_Control,1055_0003_Control,1055_0004_Control,1055_0005_Control,1055_0006_Cre,1055_0007_Cre,1055_0008_Cre,1055_0009_Cre,1055_0010_Cre,1055_0011_Cre,1055_0012_Control
ENSMUSG00000024513_Mbd2,10.28,4.21,4.819999999999999,10.49,16.59,18.759999999999998,8.79,17.21,8.860000000000001,5.619999999999999,3.57
ENSMUSG00000024515_Smad4,4.819999999999999,3.72,4.1,5.21,3.19,1.94,4.59,5.470000000000001,5.51,4.67,6.26
ENSMUSG00000024516_Sec11c,469,509.67,502.55,554.04,594.63,552.88,486.03,531.48,602.24,582.57,528.9599999999999
ENSMUSG00000024517_Grp,7.09,19.130000000000003,208.62,54.3,59.46,45.89,84.31,75.59,137.88000000000002,27.5,298.96999999999997
ENSMUSG00000024521_Pmaip1,0.69,1.96,1.01,2.4099999999999997,0.63,1.58,2.2,2.71,0.2,2.8,0.1
ENSMUSG00000024524_Gnal,18.4,11.02,6.57,7.64,12.92,4.609999999999999,5.46,8.05,10.08,8.51,11.52
ENSMUSG00000024526_Cidea,2.61,3.68,3.34,0,3.98,4.1,2.64,0,2.84,1.12,4.119999999999999
ENSMUSG00000024527_Afg3l2,21.759999999999998,22.6,19.610000000000003,17.6,14.17,21.41,22.77,17.58,18.9,16.08,23.630000000000003
ENSMUSG00000024528_Srfbp1,6.67,8.860000000000001,4.01,14.229999999999999,13.65,13.44,8.33,8.93,7.8,9.93,13.34
ENSMUSG00000024530_Slmo1,14.83,17.41,19.330000000000002,12.57,19.75,11.709999999999999,19.130000000000003,20.21,22.43,5.84,25.37
ENSMUSG00000024533_Spire1,8.68,9.2,7.1899999999999995,10.38,10.89,6.39,8.08,13.6,9.39,10.850000000000001,7.49
ENSMUSG00000024535_Snx24,15.17,13.88,5.319999999999999,5.79,13.139999999999999,10.19,16.06,17.85,11.79,6.38,6.75
ENSMUSG00000024537_Psmg2,58,42.36,66.81,58.309999999999995,37.15,46.790000000000006,69.74000000000001,57.07,73.86,64.02,56.160000000000004
ENSMUSG00000024539_Ptpn2,15.57,10.5,5.930000000000001,12.58,10.709999999999999,7.470000000000001,7.91,12.9,20.01,14.48,8.46
ENSMUSG00000024542_Cep192,0.8400000000000001,0.33999999999999997,0.38,0.05,0.42000000000000004,0.6799999999999999,1.2,1.41,0.33999999999999997,0,0.53
ENSMUSG00000024544_Ldlrad4,3.38,6.79,6.45,3.64,7.05,0.6799999999999999,5.09,6.22,2.86,5.72,5.52
ENSMUSG00000024548_Setbp1,0.7799999999999999,0.69,0.93,1.51,1.24,0.45,1.2,0.6,1.95,0.8200000000000001,1.94
ENSMUSG00000024556_Me2,6.98,5.39,3.2800000000000002,10.3,4.91,6.3,9.360000000000001,7.1,9.81,6,6.1499999999999995
ENSMUSG00000024558_Mapk4,16.67,10.05,9.61,9.629999999999999,7.02,7.08,6.22,6.81,9.09,6.930000000000001,6.359999999999999
ENSMUSG00000024560_Cxxc1,12.69,7.29,15.02,2.9499999999999997,7.6899999999999995,4.59,16.69,9.96,13.56,11,18.45
ENSMUSG00000024561_Mbd1,4.95,4.78,2.06,2.04,3.74,4.25,4.23,5.13,2.63,2,1.6300000000000001
ENSMUSG00000024563_Smad2,11.42,19.2,8.139999999999999,4.67,17.91,4.359999999999999,17.55,15.04,7.34,17.08,17.1
ENSMUSG00000024566_Atp9b,5.91,3.13,7.119999999999999,6.6,6.22,3.25,5.85,2.53,3.34,3.2800000000000002,8.38
ENSMUSG00000024570_Rbfa,73.97,35.18,88.66,53.120000000000005,42.11,48.46,65.26,49.309999999999995,74.86999999999999,59.98,108.67999999999999
ENSMUSG00000024571_Gm16286,228.62,196.83,299.46999999999997,210.84,190,141.03,194.86,183.05,226.84,177.22,219.23999999999998
ENSMUSG00000024576_Csnk1a1,52.11,65.96000000000001,79.86,59.97,46.94,43.97,49.47,65.57,49.32,55.77,70.36999999999999
ENSMUSG00000024579_Pcyox1l,13.68,8.8,9.47,9.01,11.129999999999999,10.69,8.2,9.67,7.2,10.84,8.61
ENSMUSG00000024580_Grpel2,10.8,9.48,11.4,5.18,7.83,8.58,13.42,12.55,14.129999999999999,6.51,17.4
ENSMUSG00000024581_Napg,118.51,101.74000000000001,77.07,131.99,97.91000000000001,92.55,117.46000000000001,110.74000000000001,125.64,150.78,125.11999999999999
ENSMUSG00000024583_Txnl1,51.57,91.64,70.29,60.03,38.98,46.39,51.28,52.57,62.349999999999994,68.97,54.77
ENSMUSG00000024587_Nars,70.02,68.29,56.36,70.32,79.57,87.49000000000001,73.01,74.48,80.3,68.61999999999999,68.75
ENSMUSG00000024588_Fech,22.21,21.55,25.759999999999998,17.01,9.01,17.74,10.19,18.979999999999997,19.130000000000003,20.419999999999998,29.77
ENSMUSG00000024589_Nedd4l,7.33,5.24,3.8299999999999996,5.13,5.74,5.18,3.4299999999999997,6.41,3.3299999999999996,3.16,4.3
ENSMUSG00000024592_C330018D20Rik,9.8,5.21,5.430000000000001,5.13,4.96,11.15,4.8,8.4,9.07,9.28,7.17
ENSMUSG00000024593_Megf10,0.81,1.26,0.08,0.03,1.7,0.63,0.88,0.32999999999999996,0.36,0,0.35
ENSMUSG00000024594_Prrc1,1.5,0.44,1.45,1.1400000000000001,0.96,1.62,0.39,1.43,0.9400000000000001,1.3800000000000001,1.6900000000000002
ENSMUSG00000024597_Slc12a2,3.42,2.3899999999999997,2.3,2.23,4.63,2.55,3.2600000000000002,4.53,2.55,1.04,2.04
ENSMUSG00000024601_Isoc1,14.01,8.719999999999999,6.08,2.07,6.75,9.06,6.84,8.950000000000001,11,2.9,10.709999999999999
ENSMUSG00000024603_Dctn4,10.29,5.56,5.67,9.51,5.1499999999999995,6.72,8.69,8.34,7.430000000000001,3.17,10.04
ENSMUSG00000024604_Rbm22,14.54,8.12,8.42,7.7,9.06,12.39,10.219999999999999,10.25,7.76,7.59,13.93
ENSMUSG00000024608_Rps14,1253.95,1084.6599999999999,1140.51,1361.97,1606.33,1610.05,1434.79,1390.3799999999999,1469.6899999999998,1371.1399999999999,1223.99
ENSMUSG00000024610_Cd74,13.82,1.99,27.74,0.18,39.98,22.17,5.49,9.68,7.91,9.08,0.24000000000000002
ENSMUSG00000024613_Tcof1,5.319999999999999,1.8900000000000001,3.52,2.09,6.14,3.3,3.15,4.5,3.61,3.27,3.8
ENSMUSG00000024614_Tmx3,7.25,10.94,6.98,3.53,6.84,4.94,8.46,9.11,5.2,9.7,8.18
ENSMUSG00000024617_Camk2a,27.88,33.47,29.37,33.71,22.91,19.39,23.64,26.66,34.42,18.2,36.75
ENSMUSG00000024620_Pdgfrb,0.8700000000000001,0.22,2.68,0,1.6900000000000002,0.7899999999999999,0.81,0.61,0.28,1.26,0.5
ENSMUSG00000024621_Csf1r,9.38,7.55,11.07,3.9099999999999997,27.4,31.779999999999998,19.93,31.110000000000003,15.11,15.57,7.28
ENSMUSG00000024622_Hmgxb3,2.04,5.13,2.27,4.7,4.58,3.7600000000000002,2.8099999999999996,2.18,4.48,3.23,3.9899999999999998
ENSMUSG00000024639_Gnaq,12.850000000000001,15.04,9.91,15.18,17.810000000000002,11.66,15.719999999999999,12.54,14.129999999999999,7.91,24.110000000000003
ENSMUSG00000024640_Psat1,30,22.39,27.43,22.79,14.91,31.79,17.810000000000002,48.21,29.22,28.74,20.87
ENSMUSG00000024642_Tle4,4.55,2.4,4.38,3.3899999999999997,6.13,6.96,4.1899999999999995,6.83,3.8299999999999996,3.8299999999999996,5.859999999999999
ENSMUSG00000024644_Cndp2,21.330000000000002,21.16,18.8,12.05,35.68,22.54,17.69,26.74,25.06,22.19,25.73
ENSMUSG00000024645_Timm21,12.31,5.26,5.52,1.86,7.25,9.639999999999999,9.69,16.939999999999998,9.98,19.57,15.870000000000001
ENSMUSG00000024646_Cyb5a,302.31,321.28,209.57,378.48999999999995,298.16,359.77,366.19,285.07,278.61,300.85,230.23
ENSMUSG00000024647_Cbln2,3.3699999999999997,54.160000000000004,17.19,4.79,6.55,9.08,15.3,8.02,5.109999999999999,16.12,4
ENSMUSG00000024654_Asrgl1,30.99,19.03,20.32,12.92,19.419999999999998,24.4,28.84,27.34,44.41,21.77,19.69
ENSMUSG00000024660_Incenp,2.3899999999999997,3.8499999999999996,0.88,4.04,3.8099999999999996,4.35,4.29,5.52,4.42,7.2700000000000005,0.39
ENSMUSG00000024661_Fth1,6391.929999999999,5673.29,6693.38,6004.5,7402.24,10230.27,6581.37,9112.09,5496.38,6517.21,7055.07
ENSMUSG00000024663_Rab3il1,7.44,6.96,8.34,2.92,18.39,17.19,7.13,13.3,9.239999999999998,8.61,2.9699999999999998
ENSMUSG00000024664_Fads3,8.61,7.72,8.84,8.2,6.84,6.7,6.4,6.54,5.68,6.87,8.58
ENSMUSG00000024665_Fads2,19.1,12.639999999999999,22.2,2.21,8.209999999999999,11.17,8.38,20.85,13.17,8.6,20.5
ENSMUSG00000024666_Tmem138,7.1,10.7,12.97,8.89,18.97,15.93,14.26,14.55,13.61,9.29,9.27
ENSMUSG00000024667_Tmem216,36.7,19.71,36.760000000000005,38.87,32.24,31.24,27.330000000000002,33.93,42.59,29.759999999999998,36.05
ENSMUSG00000024668_Sdhaf2,25.41,31.41,31.18,15.850000000000001,16.41,22.479999999999997,25.62,24.7,31.21,22.45,27.32
ENSMUSG00000024670_Cd6,2.22,3.9299999999999997,1.96,6.78,2.05,2.08,5.99,9.25,5.04,8.93,11.639999999999999
ENSMUSG00000024679_Ms4a6d,1.43,1.73,0.35,0,7.54,7.51,5.85,10.92,5.67,2.27,0.4
ENSMUSG00000024683_Mrpl16,45.52,64.21000000000001,65.85,38.07,41.64,49.77,52.87,41.65,49.7,63.11,50.98
ENSMUSG00000024687_Osbp,4.63,5.54,5.6,4.430000000000001,2.57,3.8099999999999996,5.48,6.84,6.01,3.9,6.57
ENSMUSG00000024691_Fam111a,1.1900000000000002,1.49,0.32999999999999996,1.46,2.59,3.61,1.6700000000000002,2.06,1.03,0.47000000000000003,0.7
ENSMUSG00000024695_Zfp91,10.739999999999998,10.31,6.67,10.2,8.450000000000001,14.870000000000001,11.39,14.370000000000001,10.8,11.2,12.26
ENSMUSG00000024696_Lpxn,2.3299999999999996,0,0,0,4.84,4.06,2,8.27,2,0.8600000000000001,2.4699999999999998
ENSMUSG00000024712_Rfk,36.05,40.46,58.44,26.34,28.58,59.93,22.330000000000002,33.65,35.690000000000005,32.86,42.63
ENSMUSG00000024713_Pcsk5,0.13,1.8900000000000001,1.05,1.45,0.5,0.92,0.32,0.52,2.34,0.92,0.91
